,policy_names,perf,cost,risk,perfVector,policy_num,policy
247,"['Digital', 'Manual', 'CR6 Datalogger', 'Cloud', 'On/Off Control', 'Rachio']",2.3000000000000003,3506.5,0.5,"{'yield': 0.55, 'electricity': 0.5, 'water': 0.5, 'pesticides': 0.1, 'labor': 0.65}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFCF8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
248,"['Digital', 'Manual', 'CR6 Datalogger', 'Cloud', 'On/Off Control', 'Raspberry Pi']",2.3000000000000003,3501.5,0.5,"{'yield': 0.55, 'electricity': 0.5, 'water': 0.5, 'pesticides': 0.1, 'labor': 0.65}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFCF8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
249,"['Digital', 'Manual', 'CR6 Datalogger', 'Cloud', 'Scheduling', 'B-Hyve Smart Hose']",2.1,3501.65,0.5,"{'yield': 0.55, 'electricity': 0.5, 'water': 0.5, 'pesticides': 0.1, 'labor': 0.44999999999999996}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFCF8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
250,"['Digital', 'Manual', 'CR6 Datalogger', 'Cloud', 'Scheduling', 'Rachio']",2.0,3506.5,0.5,"{'yield': 0.55, 'electricity': 0.5, 'water': 0.5, 'pesticides': 0.1, 'labor': 0.35}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFCF8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
251,"['Digital', 'Manual', 'CR6 Datalogger', 'Cloud', 'Scheduling', 'Raspberry Pi']",2.0,3501.5,0.5,"{'yield': 0.55, 'electricity': 0.5, 'water': 0.5, 'pesticides': 0.1, 'labor': 0.35}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFCF8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
252,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'Model Predictive Control', 'B-Hyve Smart Hose']",2.6,3051.65,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7999999999999999}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
253,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'Model Predictive Control', 'Rachio']",2.5,3056.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
254,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'Model Predictive Control', 'Raspberry Pi']",2.5,3051.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
255,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'On/Off Control', 'B-Hyve Smart Hose']",2.6,3051.65,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7999999999999999}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
256,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'On/Off Control', 'Rachio']",2.5,3056.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
257,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'On/Off Control', 'Raspberry Pi']",2.5,3051.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
258,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'Scheduling', 'B-Hyve Smart Hose']",2.3,3051.65,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
259,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'Scheduling', 'Rachio']",2.2,3056.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.4}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
260,"['Digital', 'Manual', 'Arduino', 'Raspberry Pi', 'Scheduling', 'Raspberry Pi']",2.2,3051.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.4}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
261,"['Digital', 'Manual', 'Arduino', 'Cloud', 'Model Predictive Control', 'B-Hyve Smart Hose']",2.6,3016.65,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7999999999999999}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
262,"['Digital', 'Manual', 'Arduino', 'Cloud', 'Model Predictive Control', 'Rachio']",2.5,3021.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
263,"['Digital', 'Manual', 'Arduino', 'Cloud', 'Model Predictive Control', 'Raspberry Pi']",2.5,3016.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
264,"['Digital', 'Manual', 'Arduino', 'Cloud', 'On/Off Control', 'B-Hyve Smart Hose']",2.6,3016.65,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7999999999999999}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
265,"['Digital', 'Manual', 'Arduino', 'Cloud', 'On/Off Control', 'Rachio']",2.5,3021.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
266,"['Digital', 'Manual', 'Arduino', 'Cloud', 'On/Off Control', 'Raspberry Pi']",2.5,3016.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.7}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
267,"['Digital', 'Manual', 'Arduino', 'Cloud', 'Scheduling', 'B-Hyve Smart Hose']",2.3,3016.65,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
268,"['Digital', 'Manual', 'Arduino', 'Cloud', 'Scheduling', 'Rachio']",2.2,3021.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.4}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
269,"['Digital', 'Manual', 'Arduino', 'Cloud', 'Scheduling', 'Raspberry Pi']",2.2,3016.5,0.5,"{'yield': 0.7, 'electricity': 0.3, 'water': 0.6000000000000001, 'pesticides': 0.2, 'labor': 0.4}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFDA0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF5C0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
270,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Model Predictive Control', 'B-Hyve Smart Hose']",3.05,3036.65,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.9}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
271,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Model Predictive Control', 'Rachio']",2.95,3041.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
272,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Model Predictive Control', 'Raspberry Pi']",2.95,3036.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
273,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'On/Off Control', 'B-Hyve Smart Hose']",3.05,3036.65,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.9}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
274,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'On/Off Control', 'Rachio']",2.95,3041.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
275,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'On/Off Control', 'Raspberry Pi']",2.95,3036.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
276,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Scheduling', 'B-Hyve Smart Hose']",2.75,3036.65,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.6}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
277,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Scheduling', 'Rachio']",2.65,3041.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
278,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Raspberry Pi', 'Scheduling', 'Raspberry Pi']",2.65,3036.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
279,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Model Predictive Control', 'B-Hyve Smart Hose']",3.05,3001.65,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.9}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
280,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Model Predictive Control', 'Rachio']",2.95,3006.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
281,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Model Predictive Control', 'Raspberry Pi']",2.95,3001.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
282,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'On/Off Control', 'B-Hyve Smart Hose']",3.05,3001.65,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.9}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
283,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'On/Off Control', 'Rachio']",2.95,3006.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
284,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'On/Off Control', 'Raspberry Pi']",2.95,3001.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.8}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9B0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
285,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Scheduling', 'B-Hyve Smart Hose']",2.75,3001.65,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.6}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
286,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Scheduling', 'Rachio']",2.65,3006.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
287,"['Digital', 'Sensor', 'Farmbeats Sensorbox', 'Cloud', 'Scheduling', 'Raspberry Pi']",2.65,3001.5,0.6,"{'yield': 0.95, 'electricity': 0.1, 'water': 0.75, 'pesticides': 0.35, 'labor': 0.5}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFBA8>, <Decision_Model.decision_model.Decision object at 0x00000185144BF908>, <Decision_Model.decision_model.Decision object at 0x00000185144BFA90>, <Decision_Model.decision_model.Decision object at 0x00000185144BFAC8>]"
288,"['Digital', 'Sensor', 'CR6 Datalogger', 'Raspberry Pi', 'Model Predictive Control', 'B-Hyve Smart Hose']",2.5,3436.65,0.6,"{'yield': 0.65, 'electricity': 0.5, 'water': 0.5, 'pesticides': 0.1, 'labor': 0.75}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFCF8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF9E8>]"
289,"['Digital', 'Sensor', 'CR6 Datalogger', 'Raspberry Pi', 'Model Predictive Control', 'Rachio']",2.4,3441.5,0.6,"{'yield': 0.65, 'electricity': 0.5, 'water': 0.5, 'pesticides': 0.1, 'labor': 0.65}",6,"[<Decision_Model.decision_model.Decision object at 0x00000185144BFCC0>, <Decision_Model.decision_model.Decision object at 0x00000185144BFC88>, <Decision_Model.decision_model.Decision object at 0x00000185144BFCF8>, <Decision_Model.decision_model.Decision object at 0x00000185144BFE10>, <Decision_Model.decision_model.Decision object at 0x00000185144BF828>, <Decision_Model.decision_model.Decision object at 0x00000185144BF780>]"
